"","#features","#attributes","#binary constraints","#edges in BIG","#edges in Mutex graph","#mandatory relations","#mutex groups","#or groups","#xor groups","#implies","#excludes","#complex constraints","#cross tree constraints","#variables","#configurations","#distinct configurations","max domain size","real max domain size","enable or groups","Synthesis","Domain extraction","Feature and attribute extraction","Binary implications","Sicstus","Implication and Mutex graph","Hierarchy","Place attributes","Mandatory features","Feature groups","Mutex","Or","Xor","Group processing","Cross tree constraints","Binary implies","Binary excludes","Complex constraints","AFM construction","#output configurations","product generation stopped"
"767",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3148,100,6,2889,2330,10,14,4,1,10,4,0,1,4,112,6,1,104,0,1000000,"true"
"768",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3149,96,5,2896,2333,11,14,4,0,11,5,0,1,4,109,6,1,102,1,1000000,"true"
"769",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3218,98,6,2965,2393,10,14,4,1,10,4,0,1,4,109,6,1,102,1,1000000,"true"
"770",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3224,100,5,2968,2403,10,14,4,1,10,4,1,0,4,111,6,1,104,0,1000000,"true"
"771",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3255,102,5,2995,2430,11,15,3,1,10,5,0,0,4,111,6,2,103,1,1000000,"true"
"772",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3275,101,6,3015,2452,10,14,4,1,10,4,1,0,4,113,6,1,106,1,1000000,"true"
"773",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3304,106,6,3039,2474,10,15,3,1,10,5,0,0,4,112,6,2,104,1,1000000,"true"
"774",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3314,105,6,3053,2488,10,15,3,1,10,5,0,1,3,108,5,2,101,1,NA,NA
"775",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3343,103,6,3082,2522,10,15,3,1,10,4,1,0,4,111,6,2,103,1,1000000,"true"
"776",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3404,109,6,3139,2577,10,15,3,1,10,4,1,0,4,110,6,2,102,1,1000000,"true"
"777",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3423,101,5,3167,2607,10,14,4,1,10,4,1,0,4,109,6,2,101,1,1000000,"true"
"778",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3539,109,5,3275,2708,10,14,4,1,10,4,0,1,4,109,6,1,102,1,1000000,"true"
"779",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3601,115,6,3326,2766,10,14,4,1,10,4,1,0,4,112,6,1,105,1,1000000,"true"
"780",6,5,565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3922,117,5,3649,3091,11,14,4,0,11,5,0,1,3,109,5,1,102,1,1000000,"true"
"781",6,5,1315,5,0,0,0,0,0,0,0,4,4,10,10000,10000,50,50,"false",3718,111,6,3325,2610,11,14,4,1,10,4,1,0,4,235,6,2,226,0,1000000,"true"
"782",6,5,1315,5,0,0,0,0,0,0,0,4,4,10,10000,10000,50,50,"false",4554,125,5,4145,3431,11,14,4,1,10,4,1,0,4,236,6,2,228,1,1000000,"true"
"783",6,5,1315,5,0,0,0,0,0,0,0,4,4,10,10000,10000,50,50,"false",5062,100,5,4681,3973,10,14,5,0,11,5,0,1,3,233,6,1,226,1,1000000,"true"
"784",6,5,1315,5,0,0,0,0,0,0,0,5,5,10,10000,10000,50,50,"false",4171,112,5,3783,3072,11,14,4,1,10,4,1,0,4,229,6,2,221,1,1000000,"true"
"785",6,5,1315,5,0,0,0,0,0,0,0,5,5,10,10000,10000,50,50,"false",4483,111,6,4094,3382,11,14,4,1,10,4,1,0,4,231,6,2,223,0,1000000,"true"
"786",6,5,1315,5,0,0,0,0,0,0,0,5,5,10,10000,10000,50,50,"false",4775,109,6,4387,3670,12,14,4,1,10,4,1,0,4,230,6,1,223,1,1000000,"true"
"787",6,5,1315,5,0,0,0,0,0,0,0,5,5,10,10000,10000,50,50,"false",5157,110,6,4767,4052,11,14,4,1,10,4,1,0,4,233,6,2,225,0,1000000,"true"
"788",6,5,1315,5,0,0,0,0,0,0,0,5,5,10,10000,10000,50,50,"false",5676,112,5,5289,4585,12,13,4,1,11,5,0,1,3,229,5,2,222,0,1000000,"true"
"789",6,5,1315,5,0,0,0,0,0,0,0,6,6,10,10000,10000,50,50,"false",3551,109,6,3170,2464,10,13,5,0,11,5,0,1,3,224,5,2,217,1,1000000,"true"
"790",6,5,1315,5,0,0,0,0,0,0,0,6,6,10,10000,10000,50,50,"false",4922,111,6,4530,3826,11,14,4,1,10,4,1,0,4,232,6,2,224,1,1000000,"true"
"791",6,5,1315,5,0,0,0,0,0,0,0,7,7,10,10000,10000,50,50,"false",3913,110,5,3520,2807,11,14,4,1,10,4,1,0,4,235,6,2,227,1,1000000,"true"
"792",6,5,1315,5,0,0,0,0,0,0,0,7,7,10,10000,10000,50,50,"false",5205,107,6,4819,4100,11,13,5,0,11,5,0,1,4,230,6,1,223,1,1000000,"true"
"793",6,5,1315,5,0,0,0,0,0,0,0,8,8,10,10000,10000,50,50,"false",4338,109,5,3948,3228,12,13,5,0,11,5,0,1,3,232,6,1,225,1,1000000,"true"
"794",6,5,1315,5,0,0,0,0,0,0,0,8,8,10,10000,10000,50,50,"false",4400,109,6,4010,3288,11,13,5,0,11,5,0,1,3,233,6,1,226,1,1000000,"true"
"795",6,5,1315,5,0,0,0,0,0,0,0,8,8,10,10000,10000,50,50,"false",4895,99,5,4516,3807,11,14,4,0,11,5,0,1,3,233,6,1,226,1,1000000,"true"
"796",6,5,1315,5,0,0,0,0,0,0,0,8,8,10,10000,10000,50,50,"false",5017,108,5,4628,3918,11,14,4,0,11,5,0,1,4,234,6,1,227,1,NA,NA
"797",6,5,1315,5,0,0,0,0,0,0,0,8,8,10,10000,10000,50,50,"false",5244,103,6,4862,4158,11,14,4,0,11,5,0,1,3,232,6,1,225,1,1000000,"true"
"798",6,5,1315,5,0,0,0,0,0,0,0,9,9,10,10000,10000,50,50,"false",4875,112,5,4484,3776,11,14,4,0,11,5,0,1,3,233,6,1,226,1,NA,NA
"799",6,5,1315,5,0,0,0,0,0,0,0,9,9,10,10000,10000,50,50,"false",5086,99,5,4708,4002,11,14,5,0,11,5,0,1,3,232,6,1,225,1,1000000,"true"
"800",6,5,1315,5,0,0,0,0,0,0,0,10,10,10,10000,10000,50,50,"false",4068,115,6,3670,2955,12,14,4,1,10,4,1,0,4,234,6,2,226,1,1000000,"true"
"801",6,5,1315,5,0,0,0,0,0,0,0,10,10,10,10000,10000,50,50,"false",4174,102,6,3791,3075,11,14,4,1,10,4,1,0,4,234,6,2,226,1,NA,NA
"802",6,5,1315,5,0,0,0,0,0,0,0,11,11,10,10000,10000,50,50,"false",3709,103,5,3330,2614,11,14,4,0,11,5,0,1,4,229,6,1,222,1,NA,NA
"803",6,5,1315,5,0,0,0,0,0,0,0,11,11,10,10000,10000,50,50,"false",4155,114,6,3757,3047,11,13,5,0,11,5,0,1,4,235,6,1,228,1,1000000,"true"
"804",6,5,1315,5,0,0,0,0,0,0,0,13,13,10,10000,10000,50,50,"false",4896,114,6,4505,3798,11,14,4,0,11,4,0,1,4,230,6,1,223,1,1000000,"true"
"805",6,5,1315,5,0,0,0,0,0,0,0,14,14,10,10000,10000,50,50,"false",4710,111,5,4323,3616,11,13,5,0,11,5,0,1,3,229,5,2,222,1,1000000,"true"
"806",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",5059,99,6,4429,3508,13,14,5,0,11,5,0,1,4,480,6,1,473,1,NA,NA
"807",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",5067,110,6,4440,3520,12,14,5,1,10,4,1,0,4,467,6,2,459,1,1000000,"true"
"808",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",5105,113,6,4472,3548,13,14,5,0,11,5,0,1,4,469,6,1,462,1,1000000,"true"
"809",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",5262,119,5,4624,3706,12,14,5,1,10,4,1,0,4,468,5,2,461,1,1000000,"true"
"810",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",5383,109,5,4755,3832,13,14,5,0,11,5,0,1,4,468,6,2,460,1,1000000,"true"
"811",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",5390,114,5,4751,3837,12,13,5,1,10,4,1,0,4,476,5,2,469,1,1000000,"true"
"812",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",5452,115,6,4812,3892,13,13,5,1,11,4,1,0,4,475,5,2,468,1,1000000,"true"
"813",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",5453,116,6,4807,3898,13,14,5,0,11,5,0,1,4,480,6,1,473,1,1000000,"true"
"814",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",5863,111,6,5236,4311,12,13,5,1,10,4,1,0,4,466,6,2,458,1,1000000,"true"
"815",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",5933,119,5,5294,4372,13,14,5,0,11,5,0,1,4,470,6,1,463,1,1000000,"true"
"816",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",6122,101,6,5498,4571,13,13,5,1,10,4,1,0,4,474,6,2,466,1,1000000,"true"
"817",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",6282,119,6,5638,4735,12,14,5,1,10,4,0,1,4,475,6,1,468,1,1000000,"true"
"818",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",6447,115,6,5806,4887,12,14,5,1,10,4,1,0,4,475,5,2,468,1,1000000,"true"
"819",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",6577,113,5,5950,5025,13,13,5,1,10,4,1,0,4,465,5,2,457,0,1000000,"true"
"820",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",6605,116,5,5973,5057,12,13,5,1,10,4,1,0,4,467,6,2,459,1,1000000,"true"
"821",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",6650,105,6,6020,5093,13,14,5,0,11,5,0,1,4,474,6,1,466,1,1000000,"true"
"822",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",6775,113,6,6133,5212,13,14,5,1,10,4,1,0,4,478,6,2,470,1,1000000,"true"
"823",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",6834,114,6,6190,5270,12,14,4,1,11,5,0,0,4,480,5,2,473,1,1000000,"true"
"824",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",6850,112,6,6208,5287,13,14,5,1,10,4,1,0,4,480,6,2,472,1,1000000,"true"
"825",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",6981,100,5,6350,5425,13,14,5,0,11,5,0,1,4,481,6,1,474,1,1000000,"true"
"826",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",6986,101,5,6359,5432,13,14,5,0,11,5,0,1,4,476,6,1,469,1,NA,NA
"827",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",6992,97,6,6373,5456,13,14,5,0,11,5,0,1,4,472,6,1,464,1,1000000,"true"
"828",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",7089,101,5,6459,5534,13,14,5,0,10,4,0,1,4,480,6,2,472,1,1000000,"true"
"829",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",7218,112,6,6585,5662,13,14,4,1,11,4,1,0,4,470,5,2,463,1,1000000,"true"
"830",6,5,2565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",8129,101,5,7494,6570,13,14,4,1,11,5,0,0,3,484,6,1,477,1,NA,NA
"831",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",8124,118,5,6846,5196,15,14,6,1,11,4,1,0,5,1105,6,1,1098,1,1000000,"true"
"832",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",8215,115,6,6950,5295,14,14,7,0,11,5,0,1,4,1095,6,2,1087,2,1000000,"true"
"833",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",8233,118,5,6943,5289,14,15,6,0,11,5,0,1,4,1117,6,2,1109,1,1000000,"true"
"834",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",8924,108,5,7686,6021,14,15,6,1,11,4,1,0,4,1076,5,2,1069,1,1000000,"true"
"835",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",9022,117,5,7759,6090,14,14,7,0,11,5,0,1,4,1093,6,2,1085,1,1000000,"true"
"836",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",9032,113,6,7767,6108,15,14,6,1,11,5,0,0,4,1096,6,1,1088,1,1000000,"true"
"837",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",9187,127,5,7911,6245,15,14,7,0,11,4,0,1,4,1094,6,2,1086,1,NA,NA
"838",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",9194,123,5,7911,6247,15,14,6,1,11,5,0,1,4,1106,6,1,1099,1,1000000,"true"
"839",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",9415,115,5,8132,6459,15,14,6,1,11,5,0,1,3,1113,6,1,1106,1,1000000,"true"
"840",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",9522,121,6,8245,6503,14,15,6,0,11,5,0,1,4,1101,6,2,1093,1,1000000,"true"
"841",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",10039,123,6,8747,7095,14,14,7,0,11,5,0,1,4,1114,6,2,1105,1,1000000,"true"
"842",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",10059,118,5,8766,7133,14,14,6,1,11,5,0,1,4,1121,6,1,1114,1,1000000,"true"
"843",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",10085,114,6,8800,7124,14,15,6,0,10,4,0,1,4,1116,6,2,1108,2,1000000,"true"
"844",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",10199,115,5,8928,7254,14,15,6,1,10,4,1,0,4,1102,6,2,1094,1,1000000,"true"
"845",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",10268,118,5,9000,7340,15,15,6,1,11,4,1,0,4,1094,6,1,1087,1,1000000,"true"
"846",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",10348,119,6,9049,7413,15,14,7,0,11,5,0,1,4,1125,6,2,1117,2,1000000,"true"
"847",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",10417,115,6,9141,7487,14,14,6,1,11,4,1,0,4,1106,5,2,1099,1,1000000,"true"
"848",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",10528,106,6,9293,7619,15,14,6,1,11,5,0,1,4,1073,6,1,1066,2,1000000,"true"
"849",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",10678,118,5,9417,7744,15,14,7,0,11,5,0,1,4,1089,6,2,1081,2,1000000,"true"
"850",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",10697,118,6,9410,7781,15,14,6,1,11,5,0,1,4,1114,6,2,1106,1,1000000,"true"
"851",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",10769,117,6,9489,7832,14,15,6,1,10,4,1,0,4,1108,6,2,1099,1,1000000,"true"
"852",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",10772,115,5,9509,7834,14,15,6,0,11,5,0,1,4,1094,6,2,1086,1,1000000,"true"
"853",6,5,5065,5,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",11536,108,5,10281,8601,15,14,7,0,11,5,0,1,4,1092,6,2,1084,2,1000000,"true"
"854",6,5,12565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",29664,100,5,23421,17064,16,14,9,1,10,4,1,0,4,6084,6,2,6076,1,NA,NA
"855",6,5,12565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",31021,104,6,24757,18302,16,14,9,0,11,5,0,1,3,6100,5,2,6093,1,1000000,"true"
"856",6,5,12565,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",32235,111,5,26009,19328,17,14,9,1,10,4,1,0,4,6055,6,1,6047,1,1000000,"true"
"857",6,5,12565,5,0,0,0,0,0,0,0,2,2,10,10000,10000,500,500,"false",31563,107,5,25351,18715,17,13,9,1,10,4,1,0,4,6046,6,2,6038,2,1000000,"true"
"858",6,5,12566,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",29717,104,5,23434,17019,16,13,9,1,10,4,1,0,4,6121,6,1,6114,1,1000000,"true"
"859",6,5,12566,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",30902,107,5,24630,18004,17,14,9,1,10,4,1,0,4,6105,5,2,6098,1,1000000,"true"
"860",6,5,12566,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",31163,107,6,24944,18250,17,14,8,1,10,4,1,0,4,6052,6,2,6044,1,1000000,"true"
"861",6,5,12566,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",31808,105,5,25572,18969,17,13,9,1,10,4,1,0,4,6070,6,2,6062,2,1000000,"true"
"862",6,5,12566,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",32637,111,6,26427,19956,16,13,9,1,10,4,0,1,4,6039,6,1,6032,1,1000000,"true"
"863",6,5,12566,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",33151,108,5,26932,20399,17,14,8,1,10,5,0,0,4,6050,5,2,6043,1,1000000,"true"
"864",6,5,12566,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",33173,108,5,26923,20369,17,14,8,1,10,4,0,1,4,6084,6,1,6076,1,1000000,"true"
"865",6,5,12566,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",33783,110,5,27537,20936,17,14,9,0,11,5,0,1,4,6076,6,1,6069,1,1000000,"true"
"866",6,5,12566,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",33968,108,5,27723,21048,17,14,9,0,11,5,0,1,3,6076,5,2,6069,1,1000000,"true"
"867",6,5,12566,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",33978,107,5,27731,21074,17,14,10,0,11,5,0,1,4,6079,6,1,6072,2,1000000,"true"
"868",6,5,12566,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",34115,106,5,27891,21146,16,14,8,1,10,4,1,0,4,6060,5,2,6053,1,1000000,"true"
"869",6,5,12566,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",39578,109,6,33314,26710,16,15,9,0,11,5,0,1,3,6094,6,1,6087,2,1000000,"true"
"870",6,5,12567,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",29008,100,5,22793,16125,16,14,9,0,11,5,0,1,3,6055,5,2,6048,1,1000000,"true"
"871",6,5,12567,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",29996,104,5,23788,17210,16,14,9,0,11,5,0,1,3,6045,5,2,6038,1,1000000,"true"
"872",6,5,12567,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",30313,111,6,24117,17520,16,14,9,1,10,4,0,1,4,6026,6,1,6018,1,1000000,"true"
"873",6,5,12567,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",32149,109,5,25946,19293,17,14,8,1,11,4,0,1,4,6034,5,2,6027,1,1000000,"true"
"874",6,5,12567,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",33545,109,5,27318,20759,17,14,9,1,10,4,1,0,4,6059,6,2,6051,1,1000000,"true"
"875",6,5,12567,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",36312,109,5,30037,23408,16,14,9,1,10,4,1,0,4,6107,6,2,6099,1,1000000,"true"
"876",6,5,12569,5,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",30136,112,6,23856,17338,16,14,9,0,11,5,0,0,4,6109,5,2,6102,1,1000000,"true"
"877",6,5,25354,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",134317,116,5,111234,85895,21,14,15,0,11,5,0,1,3,22894,5,2,22887,2,1000000,"true"
"878",6,5,25365,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",132805,112,5,109638,84713,21,14,15,1,10,4,1,0,4,22983,6,2,22975,1,1000000,"true"
"879",6,5,25372,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",132268,109,5,108876,84059,22,15,15,1,10,4,1,0,4,23210,6,2,23202,1,1000000,"true"
"880",6,5,25375,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",134520,117,5,111294,86235,22,14,15,1,10,4,1,0,4,23037,6,2,23029,1,1000000,"true"
"881",6,5,25381,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",138023,112,5,114772,90710,24,14,15,1,11,5,0,1,4,23063,6,1,23056,1,NA,NA
"882",6,5,25385,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",124858,114,5,101728,76441,21,14,14,1,10,4,0,0,4,22943,6,1,22936,2,1000000,"true"
"883",6,5,25387,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",128706,125,6,105223,81279,23,14,16,1,11,5,0,0,4,23280,5,2,23273,1,NA,NA
"884",6,5,25388,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",132570,112,5,109300,84839,21,14,14,0,10,5,0,1,3,23088,6,2,23079,1,NA,NA
"885",6,5,25389,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",136882,120,6,113731,89641,24,13,15,1,11,5,0,0,4,22953,5,2,22946,1,NA,NA
"886",6,5,25392,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",134301,121,5,110996,85845,21,14,15,0,11,5,0,1,3,23112,5,2,23104,1,1000000,"true"
"887",6,5,25396,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",127477,126,6,104095,78407,25,15,16,0,11,5,1,0,4,23178,6,2,23170,1,1000000,"true"
"888",6,5,25397,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",125744,112,6,102405,77463,21,14,14,1,10,4,1,0,4,23154,6,2,23146,1,1000000,"true"
"889",6,5,25397,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",131951,119,6,108525,84691,25,14,16,0,11,5,0,1,4,23229,6,1,23222,2,NA,NA
"890",6,5,25400,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",124808,112,5,101527,77040,23,14,15,1,10,4,1,0,4,23095,6,2,23087,1,1000000,"true"
"891",6,5,25400,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",125662,113,5,102572,77333,22,14,15,0,11,5,0,1,4,22904,6,1,22896,1,NA,NA
"892",6,5,25402,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",134064,111,6,110691,86915,22,14,15,1,10,4,1,0,4,23187,6,2,23179,2,1000000,"true"
"893",6,5,25402,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",134541,115,5,111165,86057,22,14,15,1,10,4,1,0,4,23188,6,1,23181,1,1000000,"true"
"894",6,5,25405,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",125756,115,5,102513,77173,25,14,16,1,10,4,1,0,4,23051,6,1,23044,2,1000000,"true"
"895",6,5,25410,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",137229,116,5,114042,87914,22,14,16,1,11,5,0,1,4,22996,6,1,22988,1,NA,NA
"896",6,5,25413,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",125143,106,6,101874,77593,21,14,15,1,11,5,0,1,3,22957,5,2,22950,133,1000000,"true"
"897",6,5,25414,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",127301,110,5,103827,80004,21,14,15,0,11,5,0,1,4,23291,6,1,23283,1,1000000,"true"
"898",6,5,25421,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",125654,109,5,102409,77946,21,14,14,1,10,4,1,0,4,23064,6,1,23057,1,1000000,"true"
"899",6,5,25424,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",129336,125,6,106210,81692,21,14,15,0,11,5,0,1,4,22928,6,1,22921,2,1000000,"true"
"900",6,5,25441,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",121242,125,6,98351,72854,22,14,15,0,11,5,0,1,4,22693,6,1,22686,1,1000000,"true"
"901",6,5,25452,5,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",134568,118,5,111182,86814,26,14,16,1,11,5,0,1,4,23188,6,1,23181,1,1000000,"true"
"902",6,5,57035,5,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1988,"false",676633,124,6,537543,419571,33,15,24,1,11,5,0,1,3,138865,5,2,138858,1,1000000,"true"
"903",6,5,57050,5,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1988,"false",686862,125,5,554373,422444,34,14,25,1,11,5,0,1,3,132262,5,2,132255,1,1000000,"true"
"904",6,5,57082,5,0,0,0,0,0,0,0,1,1,10,10000,10000,2000,1991,"false",675457,114,5,529422,411675,33,15,25,1,10,4,1,0,4,145821,6,1,145814,1,1000000,"true"
"905",6,5,57090,5,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1993,"false",677618,119,5,539055,414363,32,14,23,0,11,5,1,0,4,138345,6,2,138337,1,NA,NA
"906",6,5,57102,5,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1991,"false",662864,117,5,542302,417500,34,14,26,1,10,4,1,0,4,120344,6,2,120336,1,NA,NA
"907",6,5,57103,5,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1989,"false",659667,132,6,527967,399093,27,14,18,1,11,5,0,1,3,131480,6,1,131473,1,1000000,"true"
"908",6,5,57115,5,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1991,"false",674016,131,5,536124,409803,32,14,23,1,11,5,0,1,3,137660,5,2,137653,2,1000000,"true"
"909",6,5,57183,5,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1989,"false",671968,124,5,553082,420148,34,14,25,1,10,4,1,0,4,118660,6,2,118651,1,NA,NA
"910",6,5,57183,5,0,0,0,0,0,0,0,3,3,10,10000,10000,2000,1990,"false",679747,117,6,547030,414208,33,14,26,0,11,5,0,1,4,132499,6,1,132492,1,1000000,"true"
